OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,x,y
14695,0180930904,CHARLIE NORWOOD DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,950 15TH STREET,AUGUSTA,GA,30904,2608,(706) 733-0188,MILITARY,OPEN,-999,RICHMOND,13245,USA,33.464616,-82.025447,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,5/9/2019 12:00:00 AM,https://www.augusta.va.gov/locations/directions.asp,VHA_509,NOT AVAILABLE,13,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,-9131030.99213065,3957137.59932287
14696,0021032025,LAKE CITY VA MEDICAL CENTER,619 SOUTH MARION AVENUE,LAKE CITY,FL,32025,5808,(386) 755-3016,MILITARY,OPEN,180,COLUMBIA,12023,USA,30.18182054,-82.63605347,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.northflorida.va.gov/locations/lakecity.asp,VHA_573A4,NOT AVAILABLE,12,GOVERNMENT - FEDERAL,-999,180,NOT AVAILABLE,N,-9199003.39344613,3526942.65394996
14697,0016826301,LOUIS A. JOHNSON VETERANS' ADMINISTRATION MEDICAL CENTER,1 MEDICAL CENTER DRIVE,CLARKSBURG,WV,26301,4155,(304) 623-3461,MILITARY,OPEN,-999,HARRISON,54033,USA,39.2697341200001,-80.36212141,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/29/2015 12:00:00 AM,https://www.clarksburg.va.gov/locations/directions.asp,VHA_540,NOT AVAILABLE,54,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,Y,-8945870.43442843,4760382.64929445
14698,0012715240,PITTSBURGH VA MEDICAL CENTER - UNIVERSITY DRIVE,UNIVERSITY DRIVE C,PITTSBURGH,PA,15240,1003,(866) 482-7488,MILITARY,OPEN,146,ALLEGHENY,42003,USA,40.4467792400001,-79.96172439,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/26/2015 12:00:00 AM,https://www.va.gov/pittsburgh-health-care/locations/pittsburgh-va-medical-center-university-drive/,VHA_646,NOT AVAILABLE,42,GOVERNMENT - FEDERAL,-999,146,NOT AVAILABLE,N,-8901298.44204688,4931081.02024784
14699,0013829209,WM. JENNINGS BRYAN DORN DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,1638,(803) 776-4000,MILITARY,OPEN,-999,RICHLAND,45079,USA,33.9751419300001,-80.9588998099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/26/2015 12:00:00 AM,https://www.columbiasc.va.gov/locations/directions.asp,VHA_544,NOT AVAILABLE,45,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,-9012303.50203285,4025464.68286033
14700,0023132608,MALCOM RANDALL DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,1601 SOUTHWEST ARCHER ROAD,GAINESVILLE,FL,32608,1135,(352) 376-1611,MILITARY,OPEN,222,ALACHUA,12001,USA,29.63769848,-82.34466908,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,3/12/2014 12:00:00 AM,https://www.northflorida.va.gov/locations/directions.asp,VHA_573,NOT AVAILABLE,12,GOVERNMENT - FEDERAL,-999,222,NOT AVAILABLE,N,-9166566.63152622,3457063.85547858
14701,0009028144,W.G. - BILL - HEFNER SALISBURY DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,1601 BRENNER AVENUE,SALISBURY,NC,28144,2515,(704) 638-9000,MILITARY,OPEN,159,ROWAN,37159,USA,35.6841998400001,-80.48815776,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/22/2015 12:00:00 AM,https://www.va.gov/salisbury-health-care/locations/wg-bill-hefner-salisbury-department-of-veterans-affairs-medical/,VHA_659,NOT AVAILABLE,37,GOVERNMENT - FEDERAL,-999,159,NOT AVAILABLE,Y,-8959900.73673187,4257254.31203221
14702,0005024153,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,SALEM,VA,24153,6404,(540) 982-2463,MILITARY,OPEN,288,SALEM,51775,USA,37.2739603900001,-80.01844528,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.va.gov/salem-health-care/locations/salem-va-medical-center/,VHA_658,NOT AVAILABLE,51,GOVERNMENT - FEDERAL,-999,288,NOT AVAILABLE,N,-8907612.58263902,4477362.43993931
14703,0002733744,C.W. BILL YOUNG DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,10000 BAY PINES BOULEVARD,BAY PINES,FL,33744,8200,(727) 398-6661,MILITARY,OPEN,-999,PINELLAS,12103,USA,27.81021638,-82.7785459999999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,3/3/2022 12:00:00 AM,https://www.baypines.va.gov/locations/directions.asp,VHA_516,NOT AVAILABLE,12,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,-9214865.58932757,3225067.41933146
14704,0018933612,JAMES A. HALEY VETERANS' HOSPITAL,13000 BRUCE B DOWNS BOULEVARD,TAMPA,FL,33612,4745,(813) 972-2000,MILITARY,OPEN,93,HILLSBOROUGH,12057,USA,28.0644091,-82.42927702,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.tampa.va.gov/locations/directions.asp,VHA_673,NOT AVAILABLE,12,GOVERNMENT - FEDERAL,-999,93,NOT AVAILABLE,N,-9175985.14432408,3257096.73314894
14705,0010214215,BUFFALO VA MEDICAL CENTER,3495 BAILEY AVENUE,BUFFALO,NY,14215,1129,(716) 834-9200,MILITARY,OPEN,199,ERIE,36029,USA,42.9510926300001,-78.8121503899999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/22/2015 12:00:00 AM,https://www.va.gov/western-new-york-health-care/locations/buffalo-va-medical-center/,VHA_528,NOT AVAILABLE,36,GOVERNMENT - FEDERAL,-999,199,NOT AVAILABLE,N,-8773328.44973769,5304530.60681656
14706,0010329401,RALPH H. JOHNSON DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,5799,(843) 577-5011,MILITARY,OPEN,98,CHARLESTON,45019,USA,32.7841740100001,-79.95400559,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,10/3/2013 12:00:00 AM,https://www.charleston.va.gov/locations/directions.asp,VHA_534,NOT AVAILABLE,45,GOVERNMENT - FEDERAL,-999,98,NOT AVAILABLE,N,-8900439.18916134,3866691.5874445
14707,0008127705,DURHAM VA MEDICAL CENTER,508 FULTON STREET,DURHAM,NC,27705,3875,(919) 286-0411,MILITARY,OPEN,151,DURHAM,37063,USA,36.00951207,-78.93883233,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/22/2015 12:00:00 AM,https://www.va.gov/durham-health-care/locations/durham-va-medical-center/,VHA_558,NOT AVAILABLE,37,GOVERNMENT - FEDERAL,-999,151,NOT AVAILABLE,N,-8787430.6187912,4301930.29715496
14708,0017025405,MARTINSBURG VA MEDICAL CENTER,510 BUTLER AVENUE,MARTINSBURG,WV,25405,9990,(800) 817-3807,MILITARY,OPEN,-999,BERKELEY,54003,USA,39.4177114500001,-77.91111267,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/29/2015 12:00:00 AM,https://www.martinsburg.va.gov/locations/directions.asp,VHA_613,NOT AVAILABLE,54,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,Y,-8673025.38956176,4781683.00510357
14709,0016123225,HUNTER HOLMES MCGUIRE HOSPITAL,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,4915,(804) 675-5000,MILITARY,OPEN,273,RICHMOND,51760,USA,37.49807429,-77.46768488,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/29/2015 12:00:00 AM,https://www.richmond.va.gov/locations/directions.asp,VHA_652,NOT AVAILABLE,51,GOVERNMENT - FEDERAL,-999,273,NOT AVAILABLE,Y,-8623663.23377538,4508761.19027855
14710,0175520422,WASHINGTON VA MEDICAL CENTER,50 IRVING STREET NORTHWEST,WASHINGTON,DC,20422,0001,(202) 745-8000,MILITARY,OPEN,-999,DISTRICT OF COLUMBIA,11001,USA,38.9289230000001,-77.010732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,5/9/2019 12:00:00 AM,https://www.washingtondc.va.gov/locations/directions.asp,VHA_688,NOT AVAILABLE,11,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,-8572795.47185725,4711495.50996127
14711,0042633410,WEST PALM BEACH VA MEDICAL CENTER,7305 NORTH MILITARY TRAIL,WEST PALM BEACH,FL,33410,6400,(561) 422-8262,MILITARY,OPEN,236,PALM BEACH,12099,USA,26.7849280300001,-80.11247524,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.westpalmbeach.va.gov/locations/directions.asp,VHA_548,NOT AVAILABLE,12,GOVERNMENT - FEDERAL,-999,236,NOT AVAILABLE,N,-8918079.94990554,3096626.9492359
14712,0173421201,BALTIMORE VA MEDICAL CENTER,10 NORTH GREENE STREET,BALTIMORE,MD,21201,1524,(410) 605-7000,MILITARY,OPEN,100,BALTIMORE,24510,USA,39.2896495900001,-76.62455811,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,5/9/2019 12:00:00 AM,https://www.maryland.va.gov/locations/baltimore_va_medical_center.asp,VHA_512,NOT AVAILABLE,24,GOVERNMENT - FEDERAL,-999,100,NOT AVAILABLE,N,-8529806.7910648,4763246.72528496
14713,0022217042,LEBANON VA MEDICAL CENTER,1700 SOUTH LINCOLN AVENUE,LEBANON,PA,17042,7529,(717) 272-6621,MILITARY,OPEN,213,LEBANON,42075,USA,40.3173118600001,-76.39712392,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,1/13/2014 12:00:00 AM,https://www.va.gov/lebanon-health-care/locations/lebanon-va-medical-center/,VHA_595,NOT AVAILABLE,42,GOVERNMENT - FEDERAL,-999,213,NOT AVAILABLE,N,-8504488.93284502,4912160.88419094
14714,0029732803,BRUCE W. CARTER DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,1201 NORTHWEST 16TH STREET,MIAMI,FL,33125,1624,(305) 575-7000,MILITARY,OPEN,-999,ORANGE,12095,USA,28.58035971,-81.3217761399999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.miami.va.gov/locations/directions.asp,VHA_546,NOT AVAILABLE,12,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,-9052698.71030938,3322342.8804407
14715,0010913210,SYRACUSE VA MEDICAL CENTER,800 IRVING AVENUE,SYRACUSE,NY,13210,2716,(315) 425-4400,MILITARY,OPEN,106,ONONDAGA,36067,USA,43.0388312000001,-76.13895418,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/22/2015 12:00:00 AM,https://www.va.gov/syracuse-health-care/locations/syracuse-va-medical-center/,VHA_528A7,NOT AVAILABLE,36,GOVERNMENT - FEDERAL,-999,106,NOT AVAILABLE,N,-8475749.60884999,5317884.22048278
14716,0012523667,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,0001,(757) 722-9961,MILITARY,OPEN,485,HAMPTON,51650,USA,37.01535819,-76.33225686,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.hampton.va.gov/locations/directions.asp,VHA_590,NOT AVAILABLE,51,GOVERNMENT - FEDERAL,-999,485,NOT AVAILABLE,N,-8497267.96475656,4441247.7371345
14717,0025118711,WILKES - BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,0030,(570) 824-3521,MILITARY,OPEN,161,LUZERNE,42079,USA,41.2481042800001,-75.8359693099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.va.gov/wilkes-barre-health-care/locations/wilkes-barre-va-medical-center/,VHA_693,NOT AVAILABLE,42,GOVERNMENT - FEDERAL,-999,161,NOT AVAILABLE,N,-8442021.48740352,5049006.15312486
14718,0173319805,WILMINGTON VA MEDICAL CENTER,1601 KIRKWOOD HIGHWAY,WILMINGTON,DE,19805,4917,(302) 994-2511,MILITARY,OPEN,62,NEW CASTLE,10003,USA,39.740166,-75.606352,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,5/9/2019 12:00:00 AM,https://www.va.gov/wilmington-health-care/locations/wilmington-va-medical-center/,VHA_460,NOT AVAILABLE,10,GOVERNMENT - FEDERAL,-999,62,NOT AVAILABLE,N,-8416460.605377,4828255.44082691
14719,0025019104,CORPORAL MICHAEL J. CRESCENZ DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,3900 WOODLAND AVENUE,PHILADELPHIA,PA,19104,4551,(215) 823-5800,MILITARY,OPEN,-999,PHILADELPHIA,42101,USA,39.9483470000001,-75.19986732,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,4/1/2022 12:00:00 AM,https://www.philadelphia.va.gov/locations/directions.asp,VHA_642,NOT AVAILABLE,42,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,-8371210.93778413,4858439.04289024
14720,0001107018,EAST ORANGE VA MEDICAL CENTER,385 TREMONT AVENUE,EAST ORANGE,NJ,07018,1023,(973) 676-1000,MILITARY,OPEN,439,ESSEX,34013,USA,40.7525336900001,-74.2361401799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,12/10/2013 12:00:00 AM,https://www.va.gov/new-jersey-health-care/locations/east-orange-va-medical-center/,VHA_561,NOT AVAILABLE,34,GOVERNMENT - FEDERAL,-999,439,NOT AVAILABLE,N,-8263929.32329567,4975908.67824361
14721,0011011209,BROOKLYN VA MEDICAL CENTER,800 POLY PLACE,BROOKLYN,NY,11209,7104,(718) 836-6600,MILITARY,OPEN,171,KINGS,36047,USA,40.6079228500001,-74.02418643,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/22/2015 12:00:00 AM,https://www.nyharbor.va.gov/locations/brooklyn_campus.asp,VHA_630A4,NOT AVAILABLE,36,GOVERNMENT - FEDERAL,-999,171,NOT AVAILABLE,N,-8240334.73977395,4954681.25310465
14722,0010710010,MARGARET COCHRAN CORBIN VA CAMPUS,423 EAST 23RD STREET,NEW YORK,NY,10010,5011,(212) 686-7500,MILITARY,OPEN,-999,NEW YORK,36061,USA,40.7368814700001,-73.9770792699999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/22/2015 12:00:00 AM,https://www.nyharbor.va.gov/locations/directions.asp,VHA_630,NOT AVAILABLE,36,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,-8235090.79471003,4973608.86430222
14723,0010610468,JAMES J. PETERS DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,3904,(718) 584-9000,MILITARY,OPEN,311,BRONX,36005,USA,40.8673486600001,-73.90638209,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/22/2015 12:00:00 AM,https://www.bronx.va.gov/locations/directions.asp,VHA_526,NOT AVAILABLE,36,GOVERNMENT - FEDERAL,-999,311,NOT AVAILABLE,N,-8227220.82063191,4992795.26673032
14724,0009912208,SAMUEL S. STRATTON DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,3410,(518) 626-5000,MILITARY,OPEN,67,ALBANY,36001,USA,42.6508081800001,-73.7719446,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/22/2015 12:00:00 AM,https://www.va.gov/albany-health-care/locations/samuel-s-stratton-department-of-veterans-affairs-medical-center/,VHA_528A8,NOT AVAILABLE,36,GOVERNMENT - FEDERAL,-999,67,NOT AVAILABLE,N,-8212255.30770159,5258971.42893589
14725,0010811768,NORTHPORT VA MEDICAL CENTER,"79 MIDDLEVILLE ROAD, BUILDING 200",NORTHPORT,NY,11768,2200,(631) 261-4400,MILITARY,OPEN,63,SUFFOLK,36103,USA,40.89367574,-73.30869305,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/22/2015 12:00:00 AM,https://www.va.gov/northport-health-care/locations/northport-va-medical-center/,VHA_632,NOT AVAILABLE,36,GOVERNMENT - FEDERAL,-999,63,NOT AVAILABLE,Y,-8160686.38104639,4996671.48650051
14726,0003106516,WEST HAVEN VA MEDICAL CENTER,950 CAMPBELL AVENUE,WEST HAVEN,CT,06516,2770,(203) 932-5711,MILITARY,OPEN,216,SOUTH CENTRAL CONNECTICUT,09170,USA,41.28184028,-72.96120653,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.connecticut.va.gov/locations/directions.asp,VHA_689,NOT AVAILABLE,09,GOVERNMENT - FEDERAL,-999,216,NOT AVAILABLE,N,-8122004.35858246,5054002.3443354
14727,0015105009,WHITE RIVER JUNCTION VA MEDICAL CENTER,163 VETERANS DRIVE,WHITE RIVER JUNCTION,VT,05001,NOT AVAILABLE,(802) 295-9363,MILITARY,OPEN,-999,WINDSOR,50027,USA,43.64849322,-72.3425365699999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/29/2015 12:00:00 AM,https://www.whiteriver.va.gov/locations/directions.asp,VHA_405,NOT AVAILABLE,50,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,-8053134.33366616,5411205.86195034
14728,0013402908,PROVIDENCE VA MEDICAL CENTER,830 CHALKSTONE AVENUE,PROVIDENCE,RI,02908,4738,(401) 273-7100,MILITARY,OPEN,-999,PROVIDENCE,44007,USA,41.83213908,-71.43314954,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/26/2015 12:00:00 AM,https://www.providence.va.gov/locations/directions.asp,VHA_650,NOT AVAILABLE,44,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,N,-7951901.83255256,5135867.76338832
14729,0006802132,WEST ROXBURY VA MEDICAL CENTER,1400 VFW PARKWAY,WEST ROXBURY,MA,02132,4927,(617) 323-7700,MILITARY,OPEN,448,SUFFOLK,25025,USA,42.2746273000001,-71.17169802,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/20/2015 12:00:00 AM,https://www.boston.va.gov/locations/directions.asp,VHA_523A4,NOT AVAILABLE,25,GOVERNMENT - FEDERAL,-999,448,NOT AVAILABLE,N,-7922797.18247903,5202206.46709787
14730,0173204330,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,04330,6796,(207) 623-8411,MILITARY,OPEN,-999,KENNEBEC,23011,USA,44.2804620800001,-69.70435212,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY,5/9/2019 12:00:00 AM,https://www.maine.va.gov/locations/directions.asp,VHA_402,NOT AVAILABLE,23,GOVERNMENT - FEDERAL,-999,-999,NOT AVAILABLE,Y,-7759452.98407343,5508947.41662541
14731,0013700921,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,00921,3201,(787) 641-7582,MILITARY,OPEN,209,SAN JUAN,72127,PRI,18.3903941400001,-66.0793354799999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.va.gov/find-locations,4/22/2024 12:00:00 AM,IMAGERY/OTHER,5/26/2015 12:00:00 AM,https://www.caribbean.va.gov/locations/directions.asp,VHA_672,NOT AVAILABLE,72,GOVERNMENT - FEDERAL,-999,209,NOT AVAILABLE,N,-7355917.97759149,2083294.50271218
14732,0013423602,BON SECOURS MARY IMMACULATE HOSPITAL,2 BERNARDINE DRIVE,NEWPORT NEWS,VA,23602,NOT AVAILABLE,(757) 886-6000,GENERAL ACUTE CARE,OPEN,123,NEWPORT NEWS,51700,USA,37.14447262,-76.51167193,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.bonsecourshamptonroads.com/maryimmaculate/,490041,NOT AVAILABLE,51,NON-PROFIT,-999,123,NOT AVAILABLE,Y,-8517240.3589896,4459263.58478482
14733,0147922908,UVA TRANSITIONAL CARE HOSPITAL,2965 IVY ROAD,CHARLOTTESVILLE,VA,22903,NOT AVAILABLE,(434) 243-4394,LONG TERM CARE,OPEN,40,ALBEMARLE,51003,USA,38.0515001200001,-78.54971534,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,3/26/2015 12:00:00 AM,http://uvahealth.com/services/transitional-care-hospital/referrals,492011,NOT AVAILABLE,51,NON-PROFIT,-999,40,NOT AVAILABLE,N,-8744114.31360539,4586703.60930719
14734,0008423114,BON SECOURS ST. FRANCIS MEDICAL CENTER,13700 ST FRANCIS BOULEVARD,MIDLOTHIAN,VA,23114,NOT AVAILABLE,(804) 594-7300,GENERAL ACUTE CARE,OPEN,130,CHESTERFIELD,51041,USA,37.46669461,-77.6586395099999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.bonsecours.com,490136,NOT AVAILABLE,51,NON-PROFIT,-999,130,NOT AVAILABLE,N,-8644920.20595159,4504359.18402544
14735,0015923851,BON SECOURS SOUTHAMPTON MEMORIAL HOSPITAL,100 FAIRVIEW DRIVE,FRANKLIN,VA,23851,NOT AVAILABLE,(757) 569-6100,GENERAL ACUTE CARE,OPEN,105,FRANKLIN,51620,USA,36.6915429800001,-76.9375037299999,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.bonsecours.com/locations/hospitals-medical-centers/hampton-roads/southampton-memorial-hospital,490092,NOT AVAILABLE,51,NON-PROFIT,-999,105,NOT AVAILABLE,Y,-8564643.73812918,4396198.62625851
14736,0009623847,BON SECOURS SOUTHERN VIRGINIA MEDICAL CENTER,727 NORTH MAIN STREET,EMPORIA,VA,23847,NOT AVAILABLE,(434) 348-4400,GENERAL ACUTE CARE,OPEN,80,EMPORIA,51595,USA,36.7015760400001,-77.53768307,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY/OTHER,2/10/2014 12:00:00 AM,https://www.bonsecours.com/locations/hospitals-medical-centers/richmond/southern-virginia-regional-medical-center,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,80,NOT AVAILABLE,Y,-8631455.39664263,4397591.56598689
14737,0009723805,BON SECOURS SOUTHSIDE MEDICAL CENTER,200 MEDICAL PARK BOULEVARD,PETERSBURG,VA,23805,NOT AVAILABLE,(804) 765-5000,GENERAL ACUTE CARE,OPEN,300,PETERSBURG,51730,USA,37.18249302,-77.35925387,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,11/11/2013 12:00:00 AM,https://www.bonsecours.com/locations/hospitals-medical-centers/richmond/southside-regional-medical-center,NOT AVAILABLE,NOT AVAILABLE,51,NON-PROFIT,-999,300,LEVEL III,Y,-8611592.74895598,4464574.57934885
14738,0008124151,CARILION FRANKLIN MEMORIAL HOSPITAL,390 SOUTH MAIN STREET,ROCKY MOUNT,VA,24151,NOT AVAILABLE,(540) 483-5277,GENERAL ACUTE CARE,OPEN,37,FRANKLIN,51067,USA,36.9940482100001,-79.89034788,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.vhi.org/Hospitals/vahospitals.asp,4/22/2024 12:00:00 AM,IMAGERY,2/10/2014 12:00:00 AM,https://www.carilionclinic.org,490089,NOT AVAILABLE,51,NON-PROFIT,-999,37,NOT AVAILABLE,Y,-8893352.84529908,4438277.21694626
